Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
252900,3567,52,2876,648,1340,632,37.76,-122.25,3954.29964236554,547761.444101863,726511.683158405,56733.2347357188,16011.6435424679
353900,3.6875,28,6909,1554,2974,1484,37.74,-122.27,4293.9067724297,547311.578884415,725991.849115692,55928.8274218683,14674.5351342319
291700,4.7695,23,5679,1270,2690,1151,37.77,-122.27,3214.33934745017,549768.215459874,728504.433122427,58641.3832251184,14184.0019327012
100000,3.1972,20,1156,365,583,326,37.75,-122.28,4700.07167045283,548725.074816672,727407.637986308,57345.7619014791,13564.4616384473
341600,7.2634,12,14316,2045,5781,2007,37.77,-122.06,14874.1290736172,537496.672124715,716534.268927892,50508.7351648689,32637.9461703755
412500,7.0568,5,3596,467,1738,512,37.73,-122.06,14268.0586933103,534141.454727144,713123.105368159,46273.4129831675,33007.9275682543
248600,4635,36,3541,570,1478,529,37.71,-122.06,12679.5636419287,532469.836052878,711421.799886663,44171.4173101685,33414.1317814122
254900,5.3015,40,1808,302,746,270,37.71,-122.07,12097.6314287412,533051.380148927,711989.35664322,44473.1827857978,32555.5257864427
241500,4.9801,36,2879,480,1235,455,37.71,-122.07,12097.6314287412,533051.380148927,711989.35664322,44473.1827857978,32555.5257864427
295200,5.4834,26,3204,477,1411,484,37.72,-122.07,12970.6634225621,533885.700332453,712838.900242151,45515.7256262882,32328.67189384
340400,6187,31,3866,531,1368,521,37.72,-122.08,12464.7751705689,534467.14374434,713406.409516053,45825.5695759979,31465.1371135933
274700,5.6194,32,2476,368,1048,367,37.72,-122.08,12464.7751705689,534467.14374434,713406.409516053,45825.5695759979,31465.1371135933
238600,5.4639,35,2211,350,1004,365,37.71,-122.08,11553.5042720867,533633.809063148,712557.616363502,44790.2818021465,31698.054316509
266400,5.1498,35,2663,387,1086,367,37.71,-122.09,11052.767012588,534217.119895424,713126.577361248,45122.3910860137,30841.8120089685
330200,5.8382,30,2599,366,922,350,37.72,-122.1,10832.2168311439,535632.675156057,714543.530849222,46489.2646076944,29740.8284874245
206800,4.65,36,4569,824,1950,819,37.71,-122.11,10169.9446212923,535386.375755017,714266.596460571,45830.3204496671,29133.4482765506
209200,4.3819,25,2973,622,1413,595,37.7,-122.1,9642.41347626443,533970.963096195,712849.66940795,44453.5049880432,30271.8484562191
195800,3.7222,30,3115,625,1444,568,37.69,-122.1,8719.62486481885,533141.639942904,712003.827796379,43442.5434339924,30594.5753616682
253500,5.2855,31,1843,282,749,269,37.71,-122.09,11052.767012588,534217.119895424,713126.577361248,45122.3910860137,30841.8120089685
241800,4.3375,31,2053,336,867,329,37.7,-122.09,10136.4606483666,533385.786948064,712279.257601767,44098.6798999604,31119.042012706
252500,5.2131,27,6740,1073,2723,1035,37.71,-122.1,10601.5696631539,534801.309753907,713696.237953492,45469.1817275389,29986.9041662439
263900,6005,30,1751,269,731,263,37.7,-122.09,10136.4606483666,533385.786948064,712279.257601767,44098.6798999604,31119.042012706
227000,5.0519,38,1663,295,781,301,37.71,-122.08,11553.5042720867,533633.809063148,712557.616363502,44790.2818021465,31698.054316509
220900,4.8237,38,3716,657,1784,652,37.71,-122.08,11553.5042720867,533633.809063148,712557.616363502,44790.2818021465,31698.054316509
259300,5.2497,32,2718,447,1156,410,37.7,-122.08,10680.3166273298,532801.489234522,711709.545170897,43758.7558970744,31967.9727901146
232500,4125,39,1420,272,645,277,37.7,-122.07,11266.7707827443,532218.072854885,711140.533802003,43434.0828414866,32818.5059670307
231600,4.6005,37,1893,310,821,315,37.7,-122.06,11889.521275564,531635.540716813,710572.225185069,43125.0051954001,33670.5201022358
209400,3.5187,33,3906,790,1912,770,37.7,-122.06,11889.521275564,531635.540716813,710572.225185069,43125.0051954001,33670.5201022358
223200,3,32,3400,736,1487,694,37.7,-122.07,11266.7707827443,532218.072854885,711140.533802003,43434.0828414866,32818.5059670307
209900,3.4934,25,3402,758,1645,710,37.7,-122.08,10680.3166273298,532801.489234522,711709.545170897,43758.7558970744,31967.9727901146
208200,2.9861,33,4413,1107,2239,1051,37.7,-122.09,10136.4606483666,533385.786948064,712279.257601767,44098.6798999604,31119.042012706
203800,2.5362,29,2304,618,1021,552,37.69,-122.07,10488.108632022,531385.78321552,710292.434302523,42398.6789279331,33116.7518100499
195700,3.3021,36,2350,499,1105,467,37.69,-122.08,9855.34002140519,531970.189021993,710862.198522207,42731.2642943873,32273.9641839779
190500,3.0964,31,5914,1309,2999,1295,37.69,-122.07,10488.108632022,531385.78321552,710292.434302523,42398.6789279331,33116.7518100499
181000,2.8512,43,1575,324,740,284,37.69,-122.08,9855.34002140519,531970.189021993,710862.198522207,42731.2642943873,32273.9641839779
184900,3.3478,42,1414,274,629,244,37.69,-122.08,9855.34002140519,531970.189021993,710862.198522207,42731.2642943873,32273.9641839779
190800,2.3958,37,848,202,314,205,37.68,-122.08,9091.70787023138,531139.913213064,710015.579011524,41708.1051538777,32615.0132143137
242200,3.5295,15,3051,685,1479,668,37.68,-122.08,9091.70787023138,531139.913213064,710015.579011524,41708.1051538777,32615.0132143137
188300,4.8036,20,4296,817,1732,800,37.69,-122.09,9263.09192062555,532555.475566711,711432.663583613,43079.343271488,31433.1835430189
183500,3851,52,2898,557,1338,550,37.74,-122.15,6412.44302392282,540217.767589762,719087.795009578,50364.8845462711,25016.3256878639
204200,4.0662,52,1071,201,440,192,37.74,-122.14,7284.39623160377,539632.164046169,718516.904748457,49974.4308201583,25885.7082036197
251900,4.6042,51,2619,403,922,393,37.73,-122.14,7234.34419690151,538802.691472382,717671.159281689,48976.6454354546,26072.8927410369
187500,2.2,49,1494,316,611,288,37.74,-122.15,6412.44302392282,540217.767589762,719087.795009578,50364.8845462711,25016.3256878639
198200,4.1164,52,2260,416,994,412,37.73,-122.16,5476.61440283821,539976.716775764,718815.122948582,49785.8727396059,24347.9571931159
219000,3.95,52,1394,223,545,230,37.74,-122.15,6412.44302392282,540217.767589762,719087.795009578,50364.8845462711,25016.3256878639
275000,4.9135,52,1028,129,317,143,37.73,-122.15,6355.40084363115,539389.272581703,718242.796098288,49375.0436322989,25209.8476466407
245400,2.8355,45,3758,819,1573,736,37.73,-122.15,6355.40084363115,539389.272581703,718242.796098288,49375.0436322989,25209.8476466407
177500,3.25,46,2163,470,925,435,37.73,-122.17,4598.07485587451,540565.021234613,719388.138179834,50208.8276093797,23487.3485030967
171600,2.8301,49,1699,408,768,385,37.73,-122.16,5476.61440283821,539976.716775764,718815.122948582,49785.8727396059,24347.9571931159
183300,3.7159,52,1555,289,620,292,37.73,-122.17,4598.07485587451,540565.021234613,719388.138179834,50208.8276093797,23487.3485030967
175000,2.5625,52,1114,206,425,207,37.73,-122.16,5476.61440283821,539976.716775764,718815.122948582,49785.8727396059,24347.9571931159
156700,3.8047,45,1498,313,1003,305,37.72,-122.18,3947.03072262231,540329.641640652,719119.808110232,49684.3832769111,22895.6330940559
157500,3375,45,726,147,519,135,37.71,-122.18,4448.91941263775,539506.129272228,718278.507227622,48731.653602955,23213.3345831456
179800,3244,38,890,200,481,198,37.71,-122.17,5205.67647943147,538915.01031828,717703.310069643,48279.5397398103,24051.8432896284
205500,4.0268,36,2639,533,1209,519,37.7,-122.18,5145.83116875095,538683.650761052,717437.940066918,47785.8036807949,23579.2417731338
178900,3.3906,35,2562,554,1398,525,37.7,-122.18,5145.83116875095,538683.650761052,717437.940066918,47785.8036807949,23579.2417731338
262500,5.5461,36,361,69,158,58,37.71,-122.19,3746.18736717185,540098.101597928,718854.388982213,49195.4229648471,22377.9573900364
165000,3371,42,3008,659,1817,664,37.72,-122.17,4783.74842956559,539739.502133677,718545.359127481,49241.0777564387,23745.2506167395
159700,3.5313,46,1369,284,766,289,37.72,-122.17,4783.74842956559,539739.502133677,718545.359127481,49241.0777564387,23745.2506167395
158300,3663,5,1692,398,814,328,37.72,-122.17,4783.74842956559,539739.502133677,718545.359127481,49241.0777564387,23745.2506167395
144800,2875,38,1007,245,618,239,37.72,-122.16,5633.51197277875,539150.21945336,717971.596637712,48809.6793598876,24596.9503664529
166300,4.0202,43,3783,814,2139,789,37.72,-122.17,4783.74842956559,539739.502133677,718545.359127481,49241.0777564387,23745.2506167395
191000,4.5553,37,1507,242,632,253,37.71,-122.16,5996.03791780515,538324.747553482,717128.799161446,47839.4118380895,24893.1670539808
175000,3.4643,36,666,132,366,134,37.71,-122.16,5996.03791780515,538324.747553482,717128.799161446,47839.4118380895,24893.1670539808
137500,3.3431,10,2229,601,877,485,37.72,-122.16,5633.51197277875,539150.21945336,717971.596637712,48809.6793598876,24596.9503664529
141700,2.1898,28,2215,587,830,573,37.73,-122.15,6355.40084363115,539389.272581703,718242.796098288,49375.0436322989,25209.8476466407
210900,2.9097,31,1616,372,739,379,37.72,-122.15,6491.19987017054,538561.796418463,717398.522293909,48390.5065470866,25450.5232901255
198300,3375,47,1190,251,540,266,37.72,-122.15,6491.19987017054,538561.796418463,717398.522293909,48390.5065470866,25450.5232901255
157400,2.8125,29,4169,1047,2024,962,37.72,-122.15,6491.19987017054,538561.796418463,717398.522293909,48390.5065470866,25450.5232901255
264700,5,52,2024,320,823,334,37.73,-122.14,7234.34419690151,538802.691472382,717671.159281689,48976.6454354546,26072.8927410369
218400,3.0673,38,1723,394,711,353,37.73,-122.14,7234.34419690151,538802.691472382,717671.159281689,48976.6454354546,26072.8927410369
235100,3.8125,43,2264,390,931,368,37.73,-122.14,7234.34419690151,538802.691472382,717671.159281689,48976.6454354546,26072.8927410369
341800,6.9096,33,1996,268,686,270,37.73,-122.13,8113.39345829698,538216.976275895,717100.214154794,48590.9839182515,26936.9814851007
367300,7912,26,2862,394,1030,397,37.72,-122.13,8220.41020678,537387.540600974,716254.444672592,47590.1204794873,27162.5818801739
243500,3.8393,35,2183,383,976,392,37.72,-122.13,8220.41020678,537387.540600974,716254.444672592,47590.1204794873,27162.5818801739
167900,4,35,1037,207,552,210,37.71,-122.12,9318.70566064052,535972.315023441,714837.651206122,46205.4708188137,28281.5757975629
371200,6.5095,25,1134,153,340,171,37.72,-122.13,8220.41020678,537387.540600974,716254.444672592,47590.1204794873,27162.5818801739
218900,3.5156,39,786,132,288,132,37.72,-122.14,7354.04002844851,537974.235855945,716826.137752345,47983.8797210234,26305.7870362937
202700,2983,45,1397,253,555,248,37.72,-122.14,7354.04002844851,537974.235855945,716826.137752345,47983.8797210234,26305.7870362937
186200,3524,45,2315,451,1006,444,37.72,-122.13,8220.41020678,537387.540600974,716254.444672592,47590.1204794873,27162.5818801739
188900,3.1103,44,1613,339,776,346,37.71,-122.13,8473.25176852964,536559.124692133,715409.400517081,46594.2943909317,27431.4342564607
180000,3.5781,44,1421,298,609,270,37.71,-122.13,8473.25176852964,536559.124692133,715409.400517081,46594.2943909317,27431.4342564607
202700,3.1682,18,5778,1526,2441,1352,37.71,-122.15,6808.31059433061,537735.343803514,716554.976159528,47411.6037055912,25737.0298022987
181700,2.6101,27,3094,866,1364,789,37.71,-122.14,7635.50488188821,537146.801902323,715981.842723696,46996.4517885466,26583.1897322836
166800,3.6932,18,3905,1007,2197,1044,37.71,-122.14,7635.50488188821,537146.801902323,715981.842723696,46996.4517885466,26583.1897322836
183700,3.4583,43,3046,557,1333,544,37.7,-122.13,8541.59469403959,535731.733280062,714565.084261607,45603.8356473846,27742.2811685846
218000,3.9032,19,3516,710,1810,703,37.7,-122.13,8541.59469403959,535731.733280062,714565.084261607,45603.8356473846,27742.2811685846
191500,4.0208,36,998,178,531,183,37.71,-122.15,6808.31059433061,537735.343803514,716554.976159528,47411.6037055912,25737.0298022987
194700,3.5547,36,1464,244,672,261,37.7,-122.15,7283.08808585687,536909.919463446,715712.160268101,46438.6914097335,26067.8560736481
187200,4.5859,17,1463,292,695,330,37.7,-122.14,8061.81283230983,536320.394340192,715138.276768907,46014.7052691278,26903.7240938293
223100,2.6321,21,4124,1054,2162,998,37.7,-122.13,8541.59469403959,535731.733280062,714565.084261607,45603.8356473846,27742.2811685846
271300,3395,17,2380,769,1216,643,37.69,-122.13,7484.10726341013,534905.371118856,713721.498489475,44619.1016846677,28093.728688232
194100,3.9702,36,1266,228,606,239,37.7,-122.14,8061.81283230983,536320.394340192,715138.276768907,46014.7052691278,26903.7240938293
190400,5.0043,36,2239,391,1203,379,37.7,-122.16,6530.03415077805,537500.305800559,716286.733092505,46875.4381509332,25234.944331636
189100,4.4659,38,1571,317,874,301,37.69,-122.14,7241.42332427505,535495.017921537,714295.44247107,45039.0116893809,27265.8690109403
184600,3.6625,38,1246,221,637,222,37.69,-122.15,7100.31008003195,536085.52814806,714870.077202485,45472.154178364,26441.3386090281
197300,3.8864,36,1501,287,703,276,37.69,-122.15,7100.31008003195,536085.52814806,714870.077202485,45472.154178364,26441.3386090281
192600,3.4583,36,1468,252,733,229,37.7,-122.15,7283.08808585687,536909.919463446,715712.160268101,46438.6914097335,26067.8560736481
192200,3.7813,36,1118,219,625,228,37.69,-122.16,7066.85474358888,536676.898942143,715445.401013484,45918.1546852432,25620.4589275811
194600,2.9917,36,1097,208,568,225,37.7,-122.16,6530.03415077805,537500.305800559,716286.733092505,46875.4381509332,25234.944331636
193500,4.4375,36,1719,303,836,311,37.7,-122.16,6530.03415077805,537500.305800559,716286.733092505,46875.4381509332,25234.944331636
202600,4,24,1755,365,952,362,37.7,-122.17,5812.63693117292,538091.550510621,716861.993578779,47324.592196078,24405.2915581267
83300,2.3869,16,1687,348,568,352,37.68,-122.16,5955.29189426443,535854.531748986,714604.805516887,44967.9887095513,26047.7689389068
212600,4.7609,24,2262,391,1125,366,37.69,-122.17,6553.41822965421,537269.127455924,716021.412237199,46376.6422429129,24803.5924429658
187800,5.4858,5,2087,407,840,401,37.68,-122.18,6258.40152715164,537041.814304762,715759.017249073,45916.4406537664,24446.7314820559
205700,4.3971,36,1480,278,796,283,37.69,-122.16,7066.85474358888,536676.898942143,715445.401013484,45918.1546852432,25620.4589275811
192900,4.0109,36,1545,273,863,267,37.69,-122.15,7100.31008003195,536085.52814806,714870.077202485,45472.154178364,26441.3386090281
205200,4.3864,35,2632,447,1349,486,37.68,-122.15,5994.95893969049,535262.174630462,714028.729555472,44512.4072956464,26855.697803761
213400,4.2841,30,2261,443,929,383,37.68,-122.15,5994.95893969049,535262.174630462,714028.729555472,44512.4072956464,26855.697803761
183600,5.1312,39,1670,308,957,335,37.69,-122.15,7100.31008003195,536085.52814806,714870.077202485,45472.154178364,26441.3386090281
178400,2.9958,37,2141,535,1093,555,37.69,-122.14,7241.42332427505,535495.017921537,714295.44247107,45039.0116893809,27265.8690109403
219200,3.6364,27,3337,613,1489,607,37.68,-122.14,6161.46199924349,534670.677421742,713453.34242324,44069.7730827808,27667.9906165436
183100,2.7955,31,3184,716,1561,628,37.68,-122.14,6161.46199924349,534670.677421742,713453.34242324,44069.7730827808,27667.9906165436
157100,2.9507,44,2341,500,1256,485,37.69,-122.1,8719.62486481885,533141.639942904,712003.827796379,43442.5434339924,30594.5753616682
157800,3.4375,30,1197,269,695,279,37.69,-122.12,7818.90993032861,534316.590604713,713148.246931299,44212.8011962342,28924.6317690156
161700,2875,34,1131,278,560,237,37.69,-122.13,7484.10726341013,534905.371118856,713721.498489475,44619.1016846677,28093.728688232
152100,3.0345,38,1164,284,632,289,37.71,-122.12,9318.70566064052,535972.315023441,714837.651206122,46205.4708188137,28281.5757975629
144900,2679,41,3495,787,1849,750,37.7,-122.12,8836.38162842729,535143.939140661,713992.584416222,45206.4401885468,28583.290620803
179900,2.9922,17,2488,617,1287,538,37.7,-122.12,8836.38162842729,535143.939140661,713992.584416222,45206.4401885468,28583.290620803
179100,4.1042,35,2681,508,1580,536,37.69,-122.12,7818.90993032861,534316.590604713,713148.246931299,44212.8011962342,28924.6317690156
159900,2.5833,19,2495,635,1571,579,37.7,-122.12,8836.38162842729,535143.939140661,713992.584416222,45206.4401885468,28583.290620803
161400,2.1552,23,1689,461,828,443,37.7,-122.11,9206.1975258616,534557.01478794,713420.778906107,44822.8772806179,29426.5421754905
170400,2.3274,29,1298,306,835,338,37.7,-122.11,9206.1975258616,534557.01478794,713420.778906107,44822.8772806179,29426.5421754905
137500,2.4206,19,2693,789,1765,724,37.7,-122.11,9206.1975258616,534557.01478794,713420.778906107,44822.8772806179,29426.5421754905
178400,3.9063,41,746,145,387,161,37.69,-122.1,8719.62486481885,533141.639942904,712003.827796379,43442.5434339924,30594.5753616682
155200,2.6464,37,2444,651,1562,618,37.69,-122.11,8234.60288102638,533728.679252219,712575.689473496,43820.4887897982,29758.3233142742
160900,3.4643,42,1472,310,768,309,37.69,-122.11,8234.60288102638,533728.679252219,712575.689473496,43820.4887897982,29758.3233142742
167300,2.3973,10,2227,560,1140,472,37.69,-122.12,7818.90993032861,534316.590604713,713148.246931299,44212.8011962342,28924.6317690156
340000,6.5,20,200,25,83,31,37.69,-122.03,13303.7442009227,529057.025801799,708020.419765168,41230.5110197202,36505.1870397659
431000,6.0574,32,1283,194,485,171,37.64,-121.97,16628.5035534313,521394.866395028,700366.273212239,34535.4125127059,43228.9423458177
